game_id,date,season,season_type,matchup,is_home,opponent,knicks_score,opponent_score,point_diff,won,rest_days
0021601016,2017-03-16,2016,Regular Season,NYK vs. BKN,1,BKN,110,121.0,-11.0,0,2.0
0021601050,2017-03-20,2016,Regular Season,NYK @ LAC,0,LAC,105,114.0,-9.0,0,4.0
0021601066,2017-03-22,2016,Regular Season,NYK @ UTA,0,UTA,101,108.0,-7.0,0,2.0
0021601071,2017-03-23,2016,Regular Season,NYK @ POR,0,POR,95,110.0,-15.0,0,1.0
0021601085,2017-03-25,2016,Regular Season,NYK @ SAS,0,SAS,98,106.0,-8.0,0,2.0
0021601098,2017-03-27,2016,Regular Season,NYK vs. DET,1,DET,109,95.0,14.0,1,2.0
0021601115,2017-03-29,2016,Regular Season,NYK vs. MIA,1,MIA,88,105.0,-17.0,0,2.0
0021601133,2017-03-31,2016,Regular Season,NYK @ MIA,0,MIA,98,94.0,4.0,1,2.0
0021601145,2017-04-02,2016,Regular Season,NYK vs. BOS,1,BOS,94,110.0,-16.0,0,2.0
0021601160,2017-04-04,2016,Regular Season,NYK vs. CHI,1,CHI,100,91.0,9.0,1,2.0
0021601176,2017-04-06,2016,Regular Season,NYK vs. WAS,1,WAS,103,106.0,-3.0,0,2.0
0021601181,2017-04-07,2016,Regular Season,NYK @ MEM,0,MEM,88,101.0,-13.0,0,1.0
0021601196,2017-04-09,2016,Regular Season,NYK vs. TOR,1,TOR,97,110.0,-13.0,0,2.0
0021601220,2017-04-12,2016,Regular Season,NYK vs. PHI,1,PHI,114,113.0,1.0,1,3.0
0021700015,2017-10-19,2017,Regular Season,NYK @ OKC,0,OKC,84,105.0,-21.0,0,
0021700030,2017-10-21,2017,Regular Season,NYK vs. DET,1,DET,107,111.0,-4.0,0,2.0
0021700051,2017-10-24,2017,Regular Season,NYK @ BOS,0,BOS,89,110.0,-21.0,0,3.0
0021700073,2017-10-27,2017,Regular Season,NYK vs. BKN,1,BKN,107,86.0,21.0,1,3.0
0021700090,2017-10-29,2017,Regular Season,NYK @ CLE,0,CLE,114,95.0,19.0,1,2.0
0021700094,2017-10-30,2017,Regular Season,NYK vs. DEN,1,DEN,116,110.0,6.0,1,1.0
0021700111,2017-11-01,2017,Regular Season,NYK vs. HOU,1,HOU,97,119.0,-22.0,0,2.0
0021700124,2017-11-03,2017,Regular Season,NYK vs. PHX,1,PHX,120,107.0,13.0,1,2.0
0021700142,2017-11-05,2017,Regular Season,NYK vs. IND,1,IND,108,101.0,7.0,1,2.0
0021700152,2017-11-07,2017,Regular Season,NYK vs. CHA,1,CHA,118,113.0,5.0,1,2.0
0021700160,2017-11-08,2017,Regular Season,NYK @ ORL,0,ORL,99,112.0,-13.0,0,1.0
0021700179,2017-11-11,2017,Regular Season,NYK vs. SAC,1,SAC,118,91.0,27.0,1,3.0
0021700193,2017-11-13,2017,Regular Season,NYK vs. CLE,1,CLE,101,104.0,-3.0,0,2.0
0021700206,2017-11-15,2017,Regular Season,NYK vs. UTA,1,UTA,106,101.0,5.0,1,2.0
0021700221,2017-11-17,2017,Regular Season,NYK @ TOR,0,TOR,84,107.0,-23.0,0,2.0
0021700245,2017-11-20,2017,Regular Season,NYK vs. LAC,1,LAC,107,85.0,22.0,1,3.0
0021700258,2017-11-22,2017,Regular Season,NYK vs. TOR,1,TOR,108,100.0,8.0,1,2.0
0021700268,2017-11-24,2017,Regular Season,NYK @ ATL,0,ATL,104,116.0,-12.0,0,2.0
0021700282,2017-11-25,2017,Regular Season,NYK @ HOU,0,HOU,102,117.0,-15.0,0,1.0
0021700293,2017-11-27,2017,Regular Season,NYK vs. POR,1,POR,91,103.0,-12.0,0,2.0
0021700306,2017-11-29,2017,Regular Season,NYK vs. MIA,1,MIA,115,86.0,29.0,1,2.0
0021700334,2017-12-03,2017,Regular Season,NYK vs. ORL,1,ORL,100,105.0,-5.0,0,4.0
0021700340,2017-12-04,2017,Regular Season,NYK @ IND,0,IND,97,115.0,-18.0,0,1.0
0021700357,2017-12-06,2017,Regular Season,NYK vs. MEM,1,MEM,99,88.0,11.0,1,2.0
0021700380,2017-12-09,2017,Regular Season,NYK @ CHI,0,CHI,102,104.0,-2.0,0,3.0
0021700390,2017-12-10,2017,Regular Season,NYK vs. ATL,1,ATL,111,107.0,4.0,1,1.0
0021700399,2017-12-12,2017,Regular Season,NYK vs. LAL,1,LAL,113,109.0,4.0,1,2.0
0021700414,2017-12-14,2017,Regular Season,NYK @ BKN,0,BKN,111,104.0,7.0,1,2.0
0021700431,2017-12-16,2017,Regular Season,NYK vs. OKC,1,OKC,111,96.0,15.0,1,2.0
0021700441,2017-12-18,2017,Regular Season,NYK @ CHA,0,CHA,91,109.0,-18.0,0,2.0
0021700468,2017-12-21,2017,Regular Season,NYK vs. BOS,1,BOS,102,93.0,9.0,1,3.0
0021700471,2017-12-22,2017,Regular Season,NYK @ DET,0,DET,101,97.0,3.6,0,1.0
0021700493,2017-12-25,2017,Regular Season,NYK vs. PHI,1,PHI,98,105.0,-7.0,0,3.0
0021700509,2017-12-27,2017,Regular Season,NYK @ CHI,0,CHI,87,92.0,-5.0,0,2.0
0021700519,2017-12-28,2017,Regular Season,NYK @ SAS,0,SAS,107,119.0,-12.0,0,1.0
0021700532,2017-12-30,2017,Regular Season,NYK @ NOP,0,NOP,105,103.0,2.0,1,2.0
0021700550,2018-01-02,2017,Regular Season,NYK vs. SAS,1,SAS,91,100.0,-9.0,0,3.0
0021700556,2018-01-03,2017,Regular Season,NYK @ WAS,0,WAS,103,121.0,-18.0,0,1.0
0021700568,2018-01-05,2017,Regular Season,NYK @ MIA,0,MIA,103,107.0,-4.0,0,2.0
0021700587,2018-01-07,2017,Regular Season,NYK @ DAL,0,DAL,100,96.0,4.0,1,2.0
0021700607,2018-01-10,2017,Regular Season,NYK vs. CHI,1,CHI,119,119.0,-0.4,0,3.0
0021700623,2018-01-12,2017,Regular Season,NYK @ MIN,0,MIN,108,118.0,-10.0,0,2.0
0021700635,2018-01-14,2017,Regular Season,NYK vs. NOP,1,NOP,118,123.0,-5.0,0,2.0
0021700642,2018-01-15,2017,Regular Season,NYK @ BKN,0,BKN,119,117.0,2.4,1,1.0
0021700658,2018-01-17,2017,Regular Season,NYK @ MEM,0,MEM,99,105.0,-6.0,0,2.0
0021700672,2018-01-19,2017,Regular Season,NYK @ UTA,0,UTA,117,110.0,6.6,1,2.0
0021700684,2018-01-21,2017,Regular Season,NYK @ LAL,0,LAL,107,127.0,-20.0,0,2.0
0021700699,2018-01-23,2017,Regular Season,NYK @ GSW,0,GSW,112,123.0,-11.0,0,2.0
0021700712,2018-01-25,2017,Regular Season,NYK @ DEN,0,DEN,118,130.0,-12.0,0,2.0
0021700723,2018-01-26,2017,Regular Season,NYK @ PHX,0,PHX,107,85.0,22.0,1,1.0
0021700745,2018-01-30,2017,Regular Season,NYK vs. BKN,1,BKN,111,95.0,16.0,1,4.0
0021700758,2018-01-31,2017,Regular Season,NYK @ BOS,0,BOS,73,103.0,-30.0,0,1.0
0021700771,2018-02-02,2017,Regular Season,NYK @ MIL,0,MIL,90,92.0,-2.0,0,2.0
0021700786,2018-02-04,2017,Regular Season,NYK vs. ATL,1,ATL,96,96.0,-0.2,0,2.0
0021700801,2018-02-06,2017,Regular Season,NYK vs. MIL,1,MIL,89,103.0,-14.0,0,2.0
0021700812,2018-02-08,2017,Regular Season,NYK @ TOR,0,TOR,88,113.0,-25.0,0,2.0
0021700836,2018-02-11,2017,Regular Season,NYK @ IND,0,IND,113,121.0,-8.0,0,3.0
0021700842,2018-02-12,2017,Regular Season,NYK @ PHI,0,PHI,92,108.0,-16.0,0,1.0
0021700857,2018-02-14,2017,Regular Season,NYK vs. WAS,1,WAS,113,118.0,-5.0,0,2.0
0021700868,2018-02-22,2017,Regular Season,NYK @ ORL,0,ORL,120,113.0,7.0,1,8.0
0021700886,2018-02-24,2017,Regular Season,NYK vs. BOS,1,BOS,112,121.0,-9.0,0,2.0
0021700900,2018-02-26,2017,Regular Season,NYK vs. GSW,1,GSW,111,125.0,-14.0,0,2.0
0021700935,2018-03-02,2017,Regular Season,NYK @ LAC,0,LAC,105,128.0,-23.0,0,4.0
0021700949,2018-03-04,2017,Regular Season,NYK @ SAC,0,SAC,99,102.0,-3.0,0,2.0
0021700962,2018-03-06,2017,Regular Season,NYK @ POR,0,POR,87,111.0,-24.0,0,2.0
0021700981,2018-03-09,2017,Regular Season,NYK @ MIL,0,MIL,112,120.0,-8.0,0,3.0
0021700992,2018-03-11,2017,Regular Season,NYK vs. TOR,1,TOR,106,132.0,-26.0,0,2.0
0021701009,2018-03-13,2017,Regular Season,NYK vs. DAL,1,DAL,97,110.0,-13.0,0,2.0
0021701022,2018-03-15,2017,Regular Season,NYK vs. PHI,1,PHI,110,118.0,-8.0,0,2.0
0021701038,2018-03-17,2017,Regular Season,NYK vs. CHA,1,CHA,124,101.0,23.0,1,2.0
0021701055,2018-03-19,2017,Regular Season,NYK vs. CHI,1,CHI,110,92.0,18.0,1,2.0
0021701068,2018-03-21,2017,Regular Season,NYK @ MIA,0,MIA,98,119.0,-21.0,0,2.0
0021701081,2018-03-23,2017,Regular Season,NYK vs. MIN,1,MIN,104,108.0,-4.0,0,2.0
0021701098,2018-03-25,2017,Regular Season,NYK @ WAS,0,WAS,101,97.0,4.0,1,2.0
0021701103,2018-03-26,2017,Regular Season,NYK @ CHA,0,CHA,128,137.0,-9.0,0,1.0
0021701118,2018-03-28,2017,Regular Season,NYK @ PHI,0,PHI,101,118.0,-17.0,0,2.0
0021701139,2018-03-31,2017,Regular Season,NYK vs. DET,1,DET,109,115.0,-6.0,0,3.0
0021701159,2018-04-03,2017,Regular Season,NYK vs. ORL,1,ORL,73,97.0,-24.0,0,3.0
0021701186,2018-04-06,2017,Regular Season,NYK vs. MIA,1,MIA,122,98.0,24.0,1,3.0
0021701192,2018-04-07,2017,Regular Season,NYK vs. MIL,1,MIL,102,115.0,-13.0,0,1.0
0021701207,2018-04-09,2017,Regular Season,NYK vs. CLE,1,CLE,109,125.0,-16.0,0,2.0
0021701220,2018-04-11,2017,Regular Season,NYK @ CLE,0,CLE,110,98.0,12.0,1,2.0
0021800007,2018-10-17,2018,Regular Season,NYK vs. ATL,1,ATL,126,107.0,19.0,1,
0021800018,2018-10-19,2018,Regular Season,NYK @ BKN,0,BKN,105,107.0,-2.0,0,2.0
0021800028,2018-10-20,2018,Regular Season,NYK vs. BOS,1,BOS,101,103.0,-2.0,0,1.0
0021800042,2018-10-22,2018,Regular Season,NYK @ MIL,0,MIL,113,124.0,-11.0,0,2.0
0021800054,2018-10-24,2018,Regular Season,NYK @ MIA,0,MIA,87,110.0,-23.0,0,2.0
0021800068,2018-10-26,2018,Regular Season,NYK vs. GSW,1,GSW,100,128.0,-28.0,0,2.0
0021800090,2018-10-29,2018,Regular Season,NYK vs. BKN,1,BKN,115,96.0,19.0,1,3.0
0021800105,2018-10-31,2018,Regular Season,NYK vs. IND,1,IND,101,107.0,-6.0,0,2.0
0021800121,2018-11-02,2018,Regular Season,NYK @ DAL,0,DAL,118,106.0,12.0,1,2.0
0021800135,2018-11-04,2018,Regular Season,NYK @ WAS,0,WAS,95,108.0,-13.0,0,2.0
0021800143,2018-11-05,2018,Regular Season,NYK vs. CHI,1,CHI,115,116.0,-1.0,0,1.0
0021800155,2018-11-07,2018,Regular Season,NYK @ ATL,0,ATL,112,107.0,5.0,1,2.0
0021800174,2018-11-10,2018,Regular Season,NYK @ TOR,0,TOR,112,128.0,-16.0,0,3.0
0021800186,2018-11-11,2018,Regular Season,NYK vs. ORL,1,ORL,89,115.0,-26.0,0,1.0
0021800209,2018-11-14,2018,Regular Season,NYK @ OKC,0,OKC,103,128.0,-25.0,0,3.0
0021800222,2018-11-16,2018,Regular Season,NYK @ NOP,0,NOP,124,129.0,-5.0,0,2.0
0021800236,2018-11-18,2018,Regular Season,NYK @ ORL,0,ORL,117,131.0,-14.0,0,2.0
0021800251,2018-11-20,2018,Regular Season,NYK vs. POR,1,POR,114,118.0,-4.0,0,2.0
0021800255,2018-11-21,2018,Regular Season,NYK @ BOS,0,BOS,117,109.0,8.0,1,1.0
0021800269,2018-11-23,2018,Regular Season,NYK vs. NOP,1,NOP,114,109.0,5.0,1,2.0
0021800291,2018-11-25,2018,Regular Season,NYK @ MEM,0,MEM,103,98.0,5.0,1,2.0
0021800301,2018-11-27,2018,Regular Season,NYK @ DET,0,DET,108,115.0,-7.0,0,2.0
0021800307,2018-11-28,2018,Regular Season,NYK @ PHI,0,PHI,91,117.0,-26.0,0,1.0
0021800330,2018-12-01,2018,Regular Season,NYK vs. MIL,1,MIL,136,131.0,5.0,1,3.0
0021800346,2018-12-03,2018,Regular Season,NYK vs. WAS,1,WAS,107,110.0,-3.0,0,2.0
0021800365,2018-12-06,2018,Regular Season,NYK @ BOS,0,BOS,100,128.0,-28.0,0,3.0
0021800382,2018-12-08,2018,Regular Season,NYK vs. BKN,1,BKN,104,112.0,-8.0,0,2.0
0021800389,2018-12-09,2018,Regular Season,NYK vs. CHA,1,CHA,107,119.0,-12.0,0,1.0
0021800406,2018-12-12,2018,Regular Season,NYK @ CLE,0,CLE,106,113.0,-7.0,0,3.0
0021800421,2018-12-14,2018,Regular Season,NYK @ CHA,0,CHA,126,124.0,2.0,1,2.0
0021800438,2018-12-16,2018,Regular Season,NYK @ IND,0,IND,99,110.0,-11.0,0,2.0
0021800444,2018-12-17,2018,Regular Season,NYK vs. PHX,1,PHX,110,128.0,-18.0,0,1.0
0021800457,2018-12-19,2018,Regular Season,NYK @ PHI,0,PHI,109,131.0,-22.0,0,2.0
0021800472,2018-12-21,2018,Regular Season,NYK vs. ATL,1,ATL,107,114.0,-7.0,0,2.0
0021800497,2018-12-25,2018,Regular Season,NYK vs. MIL,1,MIL,95,109.0,-14.0,0,4.0
0021800513,2018-12-27,2018,Regular Season,NYK @ MIL,0,MIL,96,112.0,-16.0,0,2.0
0021800532,2018-12-29,2018,Regular Season,NYK @ UTA,0,UTA,97,129.0,-32.0,0,2.0
0021800551,2019-01-01,2018,Regular Season,NYK @ DEN,0,DEN,108,115.0,-7.0,0,3.0
0021800574,2019-01-04,2018,Regular Season,NYK @ LAL,0,LAL,119,112.0,7.0,1,3.0
0021800597,2019-01-07,2018,Regular Season,NYK @ POR,0,POR,101,111.0,-10.0,0,3.0
0021800605,2019-01-08,2018,Regular Season,NYK @ GSW,0,GSW,95,122.0,-27.0,0,1.0
0021800623,2019-01-11,2018,Regular Season,NYK vs. IND,1,IND,106,121.0,-15.0,0,3.0
0021800638,2019-01-13,2018,Regular Season,NYK vs. PHI,1,PHI,105,108.0,-3.0,0,2.0
0021800665,2019-01-17,2018,Regular Season,NYK @ WAS,0,WAS,100,101.0,-1.0,0,4.0
0021800691,2019-01-21,2018,Regular Season,NYK vs. OKC,1,OKC,109,127.0,-18.0,0,4.0
0021800710,2019-01-23,2018,Regular Season,NYK vs. HOU,1,HOU,110,114.0,-4.0,0,2.0
0021800721,2019-01-25,2018,Regular Season,NYK @ BKN,0,BKN,99,109.0,-10.0,0,2.0
0021800741,2019-01-27,2018,Regular Season,NYK vs. MIA,1,MIA,97,106.0,-9.0,0,2.0
0021800744,2019-01-28,2018,Regular Season,NYK @ CHA,0,CHA,92,101.0,-9.0,0,1.0
0021800758,2019-01-30,2018,Regular Season,NYK vs. DAL,1,DAL,90,114.0,-24.0,0,2.0
0021800771,2019-02-01,2018,Regular Season,NYK vs. BOS,1,BOS,99,113.0,-14.0,0,2.0
0021800787,2019-02-03,2018,Regular Season,NYK vs. MEM,1,MEM,84,96.0,-12.0,0,2.0
0021800799,2019-02-05,2018,Regular Season,NYK vs. DET,1,DET,92,105.0,-13.0,0,2.0
0021800817,2019-02-08,2018,Regular Season,NYK @ DET,0,DET,103,120.0,-17.0,0,3.0
0021800828,2019-02-09,2018,Regular Season,NYK vs. TOR,1,TOR,99,104.0,-5.0,0,1.0
0021800839,2019-02-11,2018,Regular Season,NYK @ CLE,0,CLE,104,107.0,-3.0,0,2.0
0021800856,2019-02-13,2018,Regular Season,NYK vs. PHI,1,PHI,111,126.0,-15.0,0,2.0
0021800865,2019-02-14,2018,Regular Season,NYK @ ATL,0,ATL,106,91.0,15.0,1,1.0
0021800878,2019-02-22,2018,Regular Season,NYK vs. MIN,1,MIN,104,115.0,-11.0,0,8.0
0021800896,2019-02-24,2018,Regular Season,NYK vs. SAS,1,SAS,130,118.0,12.0,1,2.0
0021800908,2019-02-26,2018,Regular Season,NYK vs. ORL,1,ORL,108,103.0,5.0,1,2.0
0021800924,2019-02-28,2018,Regular Season,NYK vs. CLE,1,CLE,118,123.0,-5.0,0,2.0
0021800947,2019-03-03,2018,Regular Season,NYK @ LAC,0,LAC,107,128.0,-21.0,0,3.0
0021800957,2019-03-04,2018,Regular Season,NYK @ SAC,0,SAC,108,115.0,-7.0,0,1.0
0021800972,2019-03-06,2018,Regular Season,NYK @ PHX,0,PHX,96,107.0,-11.0,0,2.0
0021800986,2019-03-09,2018,Regular Season,NYK vs. SAC,1,SAC,94,102.0,-8.0,0,3.0
0021800998,2019-03-10,2018,Regular Season,NYK @ MIN,0,MIN,92,103.0,-11.0,0,1.0
0021801007,2019-03-12,2018,Regular Season,NYK @ IND,0,IND,98,103.0,-5.0,0,2.0
0021801032,2019-03-15,2018,Regular Season,NYK @ SAS,0,SAS,83,109.0,-26.0,0,3.0
0021801042,2019-03-17,2018,Regular Season,NYK vs. LAL,1,LAL,124,123.0,1.0,1,2.0
0021801053,2019-03-18,2018,Regular Season,NYK @ TOR,0,TOR,92,128.0,-36.0,0,1.0
0021801068,2019-03-20,2018,Regular Season,NYK vs. UTA,1,UTA,116,137.0,-21.0,0,2.0
0021801082,2019-03-22,2018,Regular Season,NYK vs. DEN,1,DEN,93,111.0,-18.0,0,2.0
0021801095,2019-03-24,2018,Regular Season,NYK vs. LAC,1,LAC,113,124.0,-11.0,0,2.0
0021801125,2019-03-28,2018,Regular Season,NYK vs. TOR,1,TOR,92,117.0,-25.0,0,4.0
0021801141,2019-03-30,2018,Regular Season,NYK vs. MIA,1,MIA,92,100.0,-8.0,0,2.0
0021801155,2019-04-01,2018,Regular Season,NYK vs. CHI,1,CHI,113,105.0,8.0,1,2.0
0021801166,2019-04-03,2018,Regular Season,NYK @ ORL,0,ORL,100,114.0,-14.0,0,2.0
0021801184,2019-04-05,2018,Regular Season,NYK @ HOU,0,HOU,96,120.0,-24.0,0,2.0
0021801204,2019-04-07,2018,Regular Season,NYK vs. WAS,1,WAS,113,110.0,3.0,1,2.0
0021801213,2019-04-09,2018,Regular Season,NYK @ CHI,0,CHI,96,86.0,10.0,1,2.0
0021801223,2019-04-10,2018,Regular Season,NYK vs. DET,1,DET,89,115.0,-26.0,0,1.0
0021900010,2019-10-23,2019,Regular Season,NYK @ SAS,0,SAS,111,120.0,-9.0,0,
0021900019,2019-10-25,2019,Regular Season,NYK @ BKN,0,BKN,109,113.0,-4.0,0,2.0
0021900029,2019-10-26,2019,Regular Season,NYK vs. BOS,1,BOS,95,118.0,-23.0,0,1.0
0021900042,2019-10-28,2019,Regular Season,NYK vs. CHI,1,CHI,105,98.0,7.0,1,2.0
0021900056,2019-10-30,2019,Regular Season,NYK @ ORL,0,ORL,83,95.0,-12.0,0,2.0
0021900072,2019-11-01,2019,Regular Season,NYK @ BOS,0,BOS,102,104.0,-2.0,0,2.0
0021900087,2019-11-03,2019,Regular Season,NYK vs. SAC,1,SAC,92,113.0,-21.0,0,2.0
0021900103,2019-11-06,2019,Regular Season,NYK @ DET,0,DET,102,122.0,-20.0,0,3.0
0021900122,2019-11-08,2019,Regular Season,NYK @ DAL,0,DAL,106,102.0,4.0,1,2.0
0021900136,2019-11-10,2019,Regular Season,NYK vs. CLE,1,CLE,87,108.0,-21.0,0,2.0
0021900149,2019-11-12,2019,Regular Season,NYK @ CHI,0,CHI,102,120.0,-18.0,0,2.0
0021900162,2019-11-14,2019,Regular Season,NYK vs. DAL,1,DAL,106,103.0,3.0,1,2.0
0021900177,2019-11-16,2019,Regular Season,NYK vs. CHA,1,CHA,102,103.0,-1.0,0,2.0
0021900189,2019-11-18,2019,Regular Season,NYK vs. CLE,1,CLE,123,105.0,18.0,1,2.0
0021900202,2019-11-20,2019,Regular Season,NYK @ PHI,0,PHI,104,109.0,-5.0,0,2.0
0021900229,2019-11-23,2019,Regular Season,NYK vs. SAS,1,SAS,104,111.0,-7.0,0,3.0
0021900236,2019-11-24,2019,Regular Season,NYK vs. BKN,1,BKN,101,103.0,-2.0,0,1.0
0021900258,2019-11-27,2019,Regular Season,NYK @ TOR,0,TOR,98,126.0,-28.0,0,3.0
0021900271,2019-11-29,2019,Regular Season,NYK vs. PHI,1,PHI,95,101.0,-6.0,0,2.0
0021900285,2019-12-01,2019,Regular Season,NYK vs. BOS,1,BOS,104,113.0,-9.0,0,2.0
0021900297,2019-12-02,2019,Regular Season,NYK @ MIL,0,MIL,88,132.0,-44.0,0,1.0
0021900317,2019-12-05,2019,Regular Season,NYK vs. DEN,1,DEN,92,129.0,-37.0,0,3.0
0021900331,2019-12-07,2019,Regular Season,NYK vs. IND,1,IND,103,104.0,-1.0,0,2.0
0021900355,2019-12-10,2019,Regular Season,NYK @ POR,0,POR,87,115.0,-28.0,0,3.0
0021900366,2019-12-11,2019,Regular Season,NYK @ GSW,0,GSW,124,122.0,2.0,1,1.0
0021900378,2019-12-13,2019,Regular Season,NYK @ SAC,0,SAC,103,101.0,2.0,1,2.0
0021900392,2019-12-15,2019,Regular Season,NYK @ DEN,0,DEN,105,111.0,-6.0,0,2.0
0021900403,2019-12-17,2019,Regular Season,NYK vs. ATL,1,ATL,143,120.0,23.0,1,2.0
0021900424,2019-12-20,2019,Regular Season,NYK @ MIA,0,MIA,114,129.0,-15.0,0,3.0
0021900434,2019-12-21,2019,Regular Season,NYK vs. MIL,1,MIL,102,123.0,-21.0,0,1.0
0021900447,2019-12-23,2019,Regular Season,NYK vs. WAS,1,WAS,115,121.0,-6.0,0,2.0
0021900461,2019-12-26,2019,Regular Season,NYK @ BKN,0,BKN,94,82.0,12.0,1,3.0
0021900476,2019-12-28,2019,Regular Season,NYK @ WAS,0,WAS,107,100.0,7.0,1,2.0
0021900505,2020-01-01,2019,Regular Season,NYK vs. POR,1,POR,117,93.0,24.0,1,4.0
0021900521,2020-01-03,2019,Regular Season,NYK @ PHX,0,PHX,112,120.0,-8.0,0,2.0
0021900534,2020-01-05,2019,Regular Season,NYK @ LAC,0,LAC,132,135.0,-3.0,0,2.0
0021900553,2020-01-07,2019,Regular Season,NYK @ LAL,0,LAL,87,117.0,-30.0,0,2.0
0021900561,2020-01-08,2019,Regular Season,NYK @ UTA,0,UTA,104,128.0,-24.0,0,1.0
0021900569,2020-01-10,2019,Regular Season,NYK vs. NOP,1,NOP,111,123.0,-12.0,0,2.0
0021900584,2020-01-12,2019,Regular Season,NYK vs. MIA,1,MIA,124,121.0,3.0,1,2.0
0021900601,2020-01-14,2019,Regular Season,NYK @ MIL,0,MIL,102,128.0,-26.0,0,2.0
0021900614,2020-01-16,2019,Regular Season,NYK vs. PHX,1,PHX,98,121.0,-23.0,0,2.0
0021900630,2020-01-18,2019,Regular Season,NYK vs. PHI,1,PHI,87,90.0,-3.0,0,2.0
0021900643,2020-01-20,2019,Regular Season,NYK @ CLE,0,CLE,106,86.0,20.0,1,2.0
0021900659,2020-01-22,2019,Regular Season,NYK vs. LAL,1,LAL,92,100.0,-8.0,0,2.0
0021900672,2020-01-24,2019,Regular Season,NYK vs. TOR,1,TOR,112,118.0,-6.0,0,2.0
0021900688,2020-01-26,2019,Regular Season,NYK vs. BKN,1,BKN,110,97.0,13.0,1,2.0
0021900699,2020-01-28,2019,Regular Season,NYK @ CHA,0,CHA,92,97.0,-5.0,0,2.0
0021900710,2020-01-29,2019,Regular Season,NYK vs. MEM,1,MEM,106,127.0,-21.0,0,1.0
0021900728,2020-02-01,2019,Regular Season,NYK @ IND,0,IND,92,85.0,7.0,1,3.0
0021900742,2020-02-03,2019,Regular Season,NYK @ CLE,0,CLE,139,134.0,5.0,1,2.0
0021900764,2020-02-06,2019,Regular Season,NYK vs. ORL,1,ORL,105,103.0,2.0,1,3.0
0021900779,2020-02-08,2019,Regular Season,NYK @ DET,0,DET,95,92.0,3.0,1,2.0
0021900787,2020-02-09,2019,Regular Season,NYK @ ATL,0,ATL,135,140.0,-5.0,0,1.0
0021900811,2020-02-12,2019,Regular Season,NYK vs. WAS,1,WAS,96,114.0,-18.0,0,3.0
0021900828,2020-02-21,2019,Regular Season,NYK vs. IND,1,IND,98,106.0,-8.0,0,9.0
0021900853,2020-02-24,2019,Regular Season,NYK @ HOU,0,HOU,112,123.0,-11.0,0,3.0
0021900864,2020-02-26,2019,Regular Season,NYK @ CHA,0,CHA,101,107.0,-6.0,0,2.0
0021900873,2020-02-27,2019,Regular Season,NYK @ PHI,0,PHI,106,115.0,-9.0,0,1.0
0021900887,2020-02-29,2019,Regular Season,NYK vs. CHI,1,CHI,125,115.0,10.0,1,2.0
0021900903,2020-03-02,2019,Regular Season,NYK vs. HOU,1,HOU,125,123.0,2.0,1,2.0
0021900921,2020-03-04,2019,Regular Season,NYK vs. UTA,1,UTA,104,112.0,-8.0,0,2.0
0021900932,2020-03-06,2019,Regular Season,NYK vs. OKC,1,OKC,103,126.0,-23.0,0,2.0
0021900955,2020-03-08,2019,Regular Season,NYK vs. DET,1,DET,96,84.0,12.0,1,2.0
0021900961,2020-03-10,2019,Regular Season,NYK @ WAS,0,WAS,115,122.0,-7.0,0,2.0
0021900969,2020-03-11,2019,Regular Season,NYK @ ATL,0,ATL,136,131.0,5.0,1,1.0
0022000011,2020-12-23,2020,Regular Season,NYK @ IND,0,IND,107,121.0,-14.0,0,
0022000025,2020-12-26,2020,Regular Season,NYK vs. PHI,1,PHI,89,109.0,-20.0,0,3.0
0022000036,2020-12-27,2020,Regular Season,NYK vs. MIL,1,MIL,130,110.0,20.0,1,1.0
0022000046,2020-12-29,2020,Regular Season,NYK @ CLE,0,CLE,95,86.0,9.0,1,2.0
0022000066,2020-12-31,2020,Regular Season,NYK @ TOR,0,TOR,83,100.0,-17.0,0,2.0
0022000080,2021-01-02,2020,Regular Season,NYK @ IND,0,IND,106,102.0,4.0,1,2.0
0022000095,2021-01-04,2020,Regular Season,NYK @ ATL,0,ATL,113,108.0,5.0,1,2.0
0022000112,2021-01-06,2020,Regular Season,NYK vs. UTA,1,UTA,112,100.0,12.0,1,2.0
0022000125,2021-01-08,2020,Regular Season,NYK vs. OKC,1,OKC,89,101.0,-12.0,0,2.0
0022000144,2021-01-10,2020,Regular Season,NYK vs. DEN,1,DEN,89,114.0,-25.0,0,2.0
0022000149,2021-01-11,2020,Regular Season,NYK @ CHA,0,CHA,88,109.0,-21.0,0,1.0
0022000168,2021-01-13,2020,Regular Season,NYK vs. BKN,1,BKN,109,116.0,-7.0,0,2.0
0022000181,2021-01-15,2020,Regular Season,NYK @ CLE,0,CLE,103,106.0,-3.0,0,2.0
0022000196,2021-01-17,2020,Regular Season,NYK @ BOS,0,BOS,105,75.0,30.0,1,2.0
0022000203,2021-01-18,2020,Regular Season,NYK vs. ORL,1,ORL,91,84.0,7.0,1,1.0
0022000228,2021-01-21,2020,Regular Season,NYK @ GSW,0,GSW,119,104.0,15.0,1,3.0
0022000241,2021-01-22,2020,Regular Season,NYK @ SAC,0,SAC,94,103.0,-9.0,0,1.0
0022000256,2021-01-24,2020,Regular Season,NYK @ POR,0,POR,113,116.0,-3.0,0,2.0
0022000270,2021-01-26,2020,Regular Season,NYK @ UTA,0,UTA,94,108.0,-14.0,0,2.0
